time (UTC),latitude (degrees_north),longitude (degrees_east),tmpsfc (K),tmp2m (K),ugrd10m (m s-1),vgrd10m (m s-1),pratesfc (kg m-2 s-1),rh2m (%),prmslmsl (Pa),dlwrfsfc (W m-2),dswrfsfc (W m-2)
2018-01-27T00:00:00Z,38.0,58.0,271.8563,272.81873,-2.0252173,0.44820067,0.0,33.100002,102639.52,233.12128,0.0
2018-01-27T03:00:00Z,38.0,58.0,270.308,271.31006,-2.2613366,-0.11802002,0.0,31.595346,102779.266,230.88483,0.0
2018-01-27T06:00:00Z,38.0,58.0,280.20914,273.1257,-3.4614794,-0.35556883,0.0,26.584448,102867.69,226.34981,84.0
2018-01-27T09:00:00Z,38.0,58.0,286.77362,274.55487,-3.466206,-1.396958,0.0,22.5,102736.89,228.0,520.0
2018-01-27T12:00:00Z,38.0,58.0,277.01715,272.0517,-3.8938475,-1.1673023,NaN,24.444466,102855.4,NaN,NaN
2018-01-27T15:00:00Z,38.0,58.0,270.70978,269.85617,-3.346211,-0.6818799,0.0,24.612495,103046.1,212.59808,40.0
2018-01-27T18:00:00Z,38.0,58.0,269.36493,268.2585,-3.4066844,-0.5645093,0.0,26.6,103121.164,212.89156,20.0
2018-01-27T21:00:00Z,38.0,58.0,268.82138,267.11026,-3.1792552,-0.3793115,0.0,28.210144,103122.84,237.83376,0.0
2018-01-28T00:00:00Z,38.0,58.0,267.2297,265.9841,-2.8274329,-0.53796387,0.0,28.867365,103125.68,235.37532,0.0
2018-01-28T03:00:00Z,38.0,58.0,264.4832,264.70593,-2.4122167,-0.13537353,0.0,29.682392,103248.56,201.0,0.0
2018-01-28T06:00:00Z,38.0,58.0,272.95148,266.29147,-2.9245312,-0.51,0.0,24.005634,103352.766,200.39119,60.0
2018-01-28T09:00:00Z,38.0,58.0,279.0689,267.7851,-2.6648657,-1.2637255,0.0,19.858337,103235.695,212.0,410.0
2018-01-28T12:00:00Z,38.0,58.0,271.44574,266.74872,-2.7998314,-1.3413867,NaN,17.749441,103290.15,NaN,NaN
2018-01-28T15:00:00Z,38.0,58.0,265.8692,265.0654,-2.224773,-0.7200879,0.0,21.4,103415.79,189.0,30.0
2018-01-28T18:00:00Z,38.0,58.0,263.20328,263.61685,-1.549524,-0.5673779,0.0,24.690825,103396.24,183.0,20.0
2018-01-28T21:00:00Z,38.0,58.0,261.5,262.27246,-1.0043896,-0.069731444,0.0,29.829538,103246.21,165.0,0.0
2018-01-29T00:00:00Z,38.0,58.0,259.57922,261.15536,-0.67775387,0.4165747,0.0,32.600002,103160.05,158.92163,0.0
2018-01-29T03:00:00Z,38.0,58.0,258.8192,260.85693,0.70573485,-0.21107909,0.0,22.578133,103106.7,151.37,0.0
2018-01-29T06:00:00Z,38.0,58.0,274.7083,267.38885,1.0044482,-1.7771192,0.0,26.668158,103060.19,161.04733,93.0
2018-01-29T09:00:00Z,38.0,58.0,281.84268,269.55908,0.30189207,-2.5630713,0.0,29.21236,102879.77,190.05846,560.0
2018-01-29T12:00:00Z,38.0,58.0,273.1179,268.716,-0.07690918,-2.1693237,NaN,31.569677,102887.39,NaN,NaN
2018-01-29T15:00:00Z,38.0,58.0,266.4334,266.4329,-0.28916016,-1.1508496,0.0,35.264442,102941.47,196.04315,40.0
2018-01-29T18:00:00Z,38.0,58.0,263.96585,264.79,-0.22918944,0.12339355,0.0,44.199013,102925.695,191.36443,20.0
2018-01-29T21:00:00Z,38.0,58.0,263.10236,264.8551,-0.32326904,1.3351123,0.0,52.106922,102829.2,186.3352,0.0
2018-01-30T00:00:00Z,38.0,58.0,262.28415,264.6007,-0.21689452,1.3379077,0.0,55.783302,102726.03,185.66344,0.0
2018-01-30T03:00:00Z,38.0,58.0,261.69028,264.51703,-0.2603302,1.2432159,0.0,50.559982,102676.92,187.0,0.0
2018-01-30T06:00:00Z,38.0,58.0,278.62534,272.39813,-1.3303101,0.114889525,0.0,27.376587,102633.65,190.0,93.0
2018-01-30T09:00:00Z,38.0,58.0,286.44247,275.41586,-2.186612,-1.1391357,0.0,23.7,102434.766,211.0,550.0
2018-01-30T12:00:00Z,38.0,58.0,276.99088,273.80984,-2.1962574,-1.1164868,NaN,27.300001,102406.21,NaN,NaN
2018-01-30T15:00:00Z,38.0,58.0,269.2,270.4038,-0.7969824,0.442771,0.0,37.537144,102518.38,210.64813,40.0
2018-01-30T18:00:00Z,38.0,58.0,267.96307,269.35855,-0.22776856,0.30838865,0.0,44.217846,102533.58,211.0,20.0
2018-01-30T21:00:00Z,38.0,58.0,267.4847,269.04587,0.07446289,0.19126953,0.0,50.2,102514.18,217.8005,0.0
2018-01-31T00:00:00Z,38.0,58.0,265.9921,268.03268,0.31248045,0.11261719,0.0,59.344185,102506.71,220.12082,0.0
2018-01-31T03:00:00Z,38.0,58.0,265.40646,267.5878,0.12334228,0.48149413,0.0,62.0,102552.06,226.0,0.0
2018-01-31T06:00:00Z,38.0,58.0,280.09973,273.9278,-0.65250975,0.085065916,0.0,35.22597,102579.9,222.0,88.0
2018-01-31T09:00:00Z,38.0,58.0,288.7088,276.45987,-1.7117285,-0.5027246,0.0,26.592894,102440.15,222.0,550.0
2018-01-31T12:00:00Z,38.0,58.0,279.6982,277.19278,-3.0198338,0.24591064,NaN,24.996546,102306.31,NaN,NaN
2018-01-31T15:00:00Z,38.0,58.0,272.0011,273.98785,-1.1501025,2.2062354,0.0,33.49516,102428.914,215.0,50.0
2018-01-31T18:00:00Z,38.0,58.0,270.70004,273.40045,0.21788573,2.2439208,0.0,39.530125,102427.24,215.0,20.0
2018-01-31T21:00:00Z,38.0,58.0,270.1237,273.64783,0.88848144,2.383706,0.0,42.825726,102355.71,219.0,0.0
2018-02-01T00:00:00Z,38.0,58.0,269.59628,273.8,1.4065282,2.2700074,0.0,43.596485,102335.08,220.0,0.0
2018-02-01T03:00:00Z,38.0,58.0,269.4478,274.10266,1.619287,2.4060278,0.0,52.347332,102385.336,223.0,0.0
2018-02-01T06:00:00Z,38.0,58.0,284.97495,281.05392,1.0703515,1.4396435,0.0,24.315454,102391.03,226.19324,92.0
2018-02-01T09:00:00Z,38.0,58.0,294.38757,283.26755,-0.27254638,-0.8816406,0.0,20.168428,102228.016,246.0,550.0
2018-02-01T12:00:00Z,38.0,58.0,284.1169,281.76553,0.44993407,-3.2969873,NaN,24.379488,102230.29,NaN,NaN
2018-02-01T15:00:00Z,38.0,58.0,274.9,275.94803,0.37015137,-1.1362207,0.0,43.769436,102538.09,235.0,40.0
2018-02-01T18:00:00Z,38.0,58.0,272.97086,274.2702,1.1189063,-0.6202832,0.0,57.37864,102723.555,233.0,20.0
2018-02-01T21:00:00Z,38.0,58.0,271.9513,273.58688,1.8597461,-0.48581785,0.0,70.26386,102879.72,234.0,0.0
2018-02-02T00:00:00Z,38.0,58.0,270.80652,272.2691,1.3388232,-0.5338306,0.0,80.55601,102953.01,249.0,0.0
2018-02-02T03:00:00Z,38.0,58.0,272.56055,273.2697,0.453291,0.22404297,2.0E-5,72.36169,103064.16,283.09326,0.0
2018-02-02T06:00:00Z,38.0,58.0,283.65607,276.2207,-0.12279297,0.094729,1.0E-5,54.3365,103141.81,268.45206,85.0
2018-02-02T09:00:00Z,38.0,58.0,292.35593,278.35757,0.86983883,-0.30879393,0.0,38.35883,103010.24,248.0,530.0
2018-02-02T12:00:00Z,38.0,58.0,281.7878,278.08926,1.9481055,-0.8553418,NaN,33.100002,102918.36,NaN,NaN
2018-02-02T15:00:00Z,38.0,58.0,274.69998,275.40854,0.4821753,0.6164819,0.0,48.3,103061.766,241.94519,50.0
2018-02-02T18:00:00Z,38.0,58.0,272.5,274.3329,1.6083593,0.9555713,0.0,50.24087,103091.14,234.0,22.0
2018-02-02T21:00:00Z,38.0,58.0,270.96182,273.22293,1.395393,1.1503808,0.0,52.92295,103069.45,222.0,0.0
2018-02-03T00:00:00Z,38.0,58.0,269.4601,272.16116,0.892334,1.3557665,0.0,54.416054,103036.47,221.0,0.0
2018-02-03T03:00:00Z,38.0,58.0,268.48618,271.6153,0.23946044,1.6181079,0.0,53.374905,103020.89,218.0747,0.0
2018-02-03T06:00:00Z,38.0,58.0,283.91013,278.51004,-1.2544214,1.0709912,0.0,29.174036,103013.99,220.0,95.0
2018-02-03T09:00:00Z,38.0,58.0,292.3194,281.15137,-2.789768,-0.018522948,0.0,20.970697,102803.875,234.0,560.0
2018-02-03T12:00:00Z,38.0,58.0,283.32504,280.98962,-3.7602587,-0.30050293,NaN,25.54001,102670.69,NaN,NaN
2018-02-03T15:00:00Z,38.0,58.0,275.48633,277.3688,-2.154226,1.5818212,0.0,33.29555,102781.55,235.05133,50.0
2018-02-03T18:00:00Z,38.0,58.0,274.21954,276.19687,-1.0448632,1.3314819,0.0,35.2,102758.03,238.95795,20.0
2018-02-03T21:00:00Z,38.0,58.0,272.85074,274.93094,-0.32364503,0.99926513,0.0,38.100002,102717.664,249.4561,0.0
2018-02-04T00:00:00Z,38.0,58.0,270.64206,273.48654,-0.20266113,1.2327979,0.0,41.7,102660.875,241.7362,0.0
2018-02-04T03:00:00Z,38.0,58.0,269.51233,273.04553,-0.40617675,1.3740771,0.0,41.411404,102641.32,225.5788,0.0
2018-02-04T06:00:00Z,38.0,58.0,285.38354,280.2442,-1.5206665,0.49901366,0.0,25.078884,102667.15,227.90152,100.0
2018-02-04T09:00:00Z,38.0,58.0,293.04153,282.07504,-1.9843359,-0.9400537,0.0,22.95174,102507.48,246.3526,540.0
2018-02-04T12:00:00Z,38.0,58.0,284.88828,282.13623,-1.650017,-0.9288159,NaN,22.873808,102345.93,NaN,NaN
2018-02-04T15:00:00Z,38.0,58.0,276.1335,278.4147,-1.018916,1.841184,0.0,29.82134,102438.68,241.3714,50.0
2018-02-04T18:00:00Z,38.0,58.0,274.1163,276.9097,-0.083554685,1.7739819,0.0,30.80934,102384.734,237.37556,23.0
2018-02-04T21:00:00Z,38.0,58.0,272.43576,275.88315,0.30027097,1.8082129,0.0,30.433292,102372.445,229.70796,0.0
2018-02-05T00:00:00Z,38.0,58.0,271.62424,275.71057,0.34068602,2.3000562,0.0,27.810003,102279.12,228.46667,0.0
2018-02-05T03:00:00Z,38.0,58.0,270.8756,275.32397,0.36019042,2.437793,0.0,27.69317,102246.375,224.99866,0.0
2018-02-05T06:00:00Z,38.0,58.0,286.55658,282.12167,-1.1941748,1.7718579,0.0,19.068014,102213.39,226.66577,100.0
2018-02-05T09:00:00Z,38.0,58.0,295.05347,284.8241,-3.156045,1.0691918,0.0,17.415953,102004.35,242.14401,580.0
2018-02-05T12:00:00Z,38.0,58.0,286.66135,284.69547,-3.8978076,0.8253784,NaN,21.94469,101800.74,NaN,NaN
2018-02-05T15:00:00Z,38.0,58.0,279.79306,281.5295,-1.9184277,2.14958,0.0,29.069838,101965.43,265.0647,50.0
2018-02-05T18:00:00Z,38.0,58.0,278.55154,280.4219,-1.3037695,1.7431762,0.0,31.453245,102043.086,273.8682,24.0
2018-02-05T21:00:00Z,38.0,58.0,277.77194,279.7226,-0.7198242,1.6297021,0.0,32.94897,102172.55,290.1802,0.0
2018-02-06T00:00:00Z,38.0,58.0,278.19107,280.0443,-0.0038696288,2.0826757,2.0E-6,33.8,102272.42,296.99695,0.0
2018-02-06T03:00:00Z,38.0,58.0,279.03506,280.97092,0.56686765,2.7636962,2.0E-5,47.9,102406.984,320.0,0.0
2018-02-06T06:00:00Z,38.0,58.0,286.4244,284.12082,-0.8243921,1.9453027,1.6E-5,45.639294,102531.73,319.0,44.0
2018-02-06T09:00:00Z,38.0,58.0,296.77505,286.2023,-1.7477417,-0.21992187,0.0,37.243893,102439.85,297.0,480.0
2018-02-06T12:00:00Z,38.0,58.0,287.18738,283.84818,-2.9313304,-1.3095142,NaN,39.316463,102519.29,NaN,NaN
2018-02-06T15:00:00Z,38.0,58.0,279.6899,280.4962,-1.8681884,1.1766968,0.0,45.967846,102739.6,273.0,50.0
2018-02-06T18:00:00Z,38.0,58.0,277.38623,279.0145,-1.6930493,1.2031958,0.0,50.61612,102795.77,266.0,22.0
2018-02-06T21:00:00Z,38.0,58.0,275.62955,277.45874,-2.05468,1.3002515,0.0,52.8,102845.27,250.20297,0.0
2018-02-07T00:00:00Z,38.0,58.0,274.15714,276.10046,-1.7707471,1.3555834,0.0,54.7,102867.71,248.0,0.0
2018-02-07T03:00:00Z,38.0,58.0,272.93906,275.0888,-1.6735058,1.259939,0.0,56.9,102925.26,242.41504,0.0
2018-02-07T06:00:00Z,38.0,58.0,285.35034,278.44302,-3.2105565,0.2039209,0.0,43.600002,103046.414,242.0,100.0
2018-02-07T09:00:00Z,38.0,58.0,292.49228,280.34283,-3.4997656,-0.8611987,0.0,37.262157,102935.555,252.38911,560.0
2018-02-07T12:00:00Z,38.0,58.0,282.9414,278.56186,-3.7729125,-0.74296385,NaN,33.78002,103025.055,NaN,NaN
2018-02-07T15:00:00Z,38.0,58.0,276.1392,276.17136,-2.750554,0.11674804,0.0,33.100002,103158.8,249.63184,50.0
2018-02-07T18:00:00Z,38.0,58.0,274.0134,274.76233,-2.5468554,0.6188696,0.0,37.659546,103170.23,241.0,20.0
2018-02-07T21:00:00Z,38.0,58.0,272.601,273.6367,-2.2531812,0.737771,0.0,43.600002,103146.11,232.46594,0.0
2018-02-08T00:00:00Z,38.0,58.0,271.22498,272.58417,-1.8539429,0.9359985,0.0,48.9,103100.94,232.09355,0.0
2018-02-08T03:00:00Z,38.0,58.0,270.00162,271.6472,-1.7333593,0.9454614,0.0,54.0,103123.125,226.98975,0.0
2018-02-08T06:00:00Z,38.0,58.0,283.14908,275.4125,-2.7003064,-0.10607178,0.0,42.5,103145.74,225.98975,100.0
2018-02-08T09:00:00Z,38.0,58.0,290.6855,277.3877,-2.7368321,-1.3952832,0.0,33.429302,102927.94,235.50891,580.0
2018-02-08T12:00:00Z,38.0,58.0,281.25397,275.87335,-2.308313,-1.5721776,NaN,29.522278,102826.836,NaN,NaN
2018-02-08T15:00:00Z,38.0,58.0,272.644,273.12726,-1.6467065,0.07355469,0.0,33.4,102924.79,209.89812,60.0
2018-02-08T18:00:00Z,38.0,58.0,270.53928,271.74673,-1.4099951,0.6045312,0.0,37.172394,102879.99,206.89812,30.0
2018-02-08T21:00:00Z,38.0,58.0,268.74658,270.41684,-1.0593774,0.7317456,0.0,40.8385,102786.54,199.49892,0.0
2018-02-09T00:00:00Z,38.0,58.0,267.04013,269.1325,-0.74724853,0.75503904,0.0,42.8,102691.08,198.0777,0.0
2018-02-09T03:00:00Z,38.0,58.0,265.7766,268.2002,-0.584707,0.7642627,0.0,46.100002,102623.0,193.0,0.0
2018-02-09T06:00:00Z,38.0,58.0,282.20297,274.76358,-1.4109814,-0.6312793,0.0,30.300001,102539.93,196.0,110.0
2018-02-09T09:00:00Z,38.0,58.0,290.05014,276.7357,-1.9571801,-1.6686742,0.0,26.2,102294.35,216.0,600.0
2018-02-09T12:00:00Z,38.0,58.0,280.33463,274.78378,-1.7915454,-1.3064795,NaN,31.300001,102128.664,NaN,NaN
2018-02-09T15:00:00Z,38.0,58.0,272.26608,272.76697,-1.2808496,0.01274414,0.0,35.41522,102164.76,219.36823,60.0
2018-02-09T18:00:00Z,38.0,58.0,270.71707,271.81473,-0.973999,0.62596434,0.0,43.9,102120.81,218.0,30.0
2018-02-09T21:00:00Z,38.0,58.0,269.4188,270.97696,-0.7065405,0.850647,0.0,52.590443,102060.12,218.1724,0.0
2018-02-10T00:00:00Z,38.0,58.0,268.12793,270.03027,-0.5844458,0.7864697,0.0,57.9,102009.19,216.71185,0.0
2018-02-10T03:00:00Z,38.0,58.0,267.22305,269.5072,-0.6237988,0.9724218,0.0,58.600002,102055.016,215.09787,0.0
2018-02-10T06:00:00Z,38.0,58.0,283.31192,275.89508,-1.6408277,-0.24575928,0.0,36.19707,102128.43,218.36464,110.0
2018-02-10T09:00:00Z,38.0,58.0,291.41205,278.4443,-2.406975,-1.2294433,0.0,29.5,102018.984,233.11913,590.0
2018-02-10T12:00:00Z,38.0,58.0,282.1624,278.46283,-3.0823643,-1.8592821,NaN,23.63333,101936.86,NaN,NaN
2018-02-10T15:00:00Z,38.0,58.0,273.89682,275.09686,-1.5923791,0.23142333,0.0,29.522184,102140.1,230.98975,60.0
2018-02-10T18:00:00Z,38.0,58.0,271.92996,273.6134,-0.8020129,0.78610104,0.0,37.137836,102221.734,227.98975,30.0
2018-02-10T21:00:00Z,38.0,58.0,270.3429,272.49695,-0.30007446,0.9672876,0.0,42.10589,102286.93,222.26608,0.0
2018-02-11T00:00:00Z,38.0,58.0,269.15048,271.59378,-0.15383789,0.8531494,0.0,44.926704,102328.43,222.72296,0.0
2018-02-11T03:00:00Z,38.0,58.0,268.39648,271.25485,-0.34552976,1.0723926,0.0,46.4,102376.75,225.0,0.0
2018-02-11T06:00:00Z,38.0,58.0,285.1395,278.63412,-1.3559338,-0.021923827,0.0,28.2,102364.305,228.0,100.0
2018-02-11T09:00:00Z,38.0,58.0,293.61523,280.99103,-2.2234032,-0.82044435,0.0,26.1,102139.89,246.88365,590.0
2018-02-11T12:00:00Z,38.0,58.0,284.42792,280.318,-2.1963818,-0.9831103,NaN,29.312393,101899.164,NaN,NaN
2018-02-11T15:00:00Z,38.0,58.0,275.62277,277.2677,-1.3324023,1.80156,0.0,35.897682,101938.82,242.0,60.0
2018-02-11T18:00:00Z,38.0,58.0,274.27316,276.61502,-0.25239745,2.3362744,0.0,46.708477,101845.016,239.0,30.0
2018-02-11T21:00:00Z,38.0,58.0,272.98495,276.13504,0.523667,2.3601513,0.0,51.590065,101704.016,234.0,0.0
2018-02-12T00:00:00Z,38.0,58.0,272.4876,276.36176,0.93791014,2.6970117,0.0,49.66019,101533.016,233.0,0.0
2018-02-12T03:00:00Z,38.0,58.0,272.7001,277.00174,1.0623754,2.9976025,0.0,46.746212,101428.76,236.19202,0.0
2018-02-12T06:00:00Z,38.0,58.0,288.84857,284.20074,0.48216552,2.3182714,0.0,28.0,101296.24,244.19202,110.0
2018-02-12T09:00:00Z,38.0,58.0,287.6012,285.33508,1.1692871,3.0005639,1.0E-5,33.80151,101092.21,318.6448,280.0
2018-02-12T12:00:00Z,38.0,58.0,289.82028,287.3914,1.2409081,2.7792041,NaN,35.779156,100904.67,NaN,NaN
2018-02-12T15:00:00Z,38.0,58.0,281.72916,284.09787,1.6739281,3.3005493,0.0,46.899677,100969.02,286.99298,60.0
2018-02-12T18:00:00Z,38.0,58.0,280.85828,283.77573,1.8260692,3.6796777,0.0,45.192204,100940.445,282.55225,30.0
2018-02-12T21:00:00Z,38.0,58.0,280.73892,284.06668,2.0720556,3.633484,0.0,39.756226,100928.56,283.72485,0.0
2018-02-13T00:00:00Z,38.0,58.0,281.97495,284.42688,2.1684618,3.6220946,0.0,40.53224,101017.45,299.0,0.0
2018-02-13T03:00:00Z,38.0,58.0,281.51364,283.4124,2.0537376,2.38271,4.0E-5,49.761612,101171.5,333.0,0.0
2018-02-13T06:00:00Z,38.0,58.0,285.5911,285.39236,1.5989453,2.5903172,5.0E-5,48.0,101327.36,336.0,25.0
2018-02-13T09:00:00Z,38.0,58.0,291.6496,285.32162,0.79478514,-0.5782959,3.0E-5,49.600002,101376.14,335.0,230.0
2018-02-13T12:00:00Z,38.0,58.0,289.31454,284.64075,-1.3754394,-1.9064087,NaN,51.884426,101398.4,NaN,NaN
2018-02-13T15:00:00Z,38.0,58.0,282.0502,281.88364,-1.6645849,-0.6927246,0.0,62.23902,101461.28,289.0,60.0
2018-02-13T18:00:00Z,38.0,58.0,281.47476,280.54535,-2.8093114,-0.30667967,1.5E-5,64.302055,101416.04,304.0,28.0
2018-02-13T21:00:00Z,38.0,58.0,280.2351,279.3577,-3.0489647,-0.02581543,1.7E-4,76.45979,101271.15,323.0,0.0
2018-02-14T00:00:00Z,38.0,58.0,279.35724,278.7569,-2.5030909,-1.0062792,2.2999999E-4,88.92468,101019.77,323.0,0.0
2018-02-14T03:00:00Z,38.0,58.0,278.2219,278.2416,-1.8905102,-0.81571287,0.0,94.206184,100910.99,299.06494,0.0
2018-02-14T06:00:00Z,38.0,58.0,284.45078,278.8909,-2.3263159,-1.0382129,1.0E-5,87.444885,101007.12,306.6349,60.0
2018-02-14T09:00:00Z,38.0,58.0,279.23483,277.006,1.3069116,-2.4895556,5.8E-4,89.98067,101321.58,330.0,110.0
2018-02-14T12:00:00Z,38.0,58.0,275.68088,274.8547,0.40850586,-2.286616,NaN,91.77264,101858.68,NaN,NaN
2018-02-14T15:00:00Z,38.0,58.0,274.2228,273.8242,0.7365527,-2.4254076,9.0E-5,92.8,102318.49,306.0,20.0
2018-02-14T18:00:00Z,38.0,58.0,273.2441,272.13278,1.0510693,-2.6854126,6.1E-5,93.9,102686.42,304.0,9.0
2018-02-14T21:00:00Z,38.0,58.0,273.0,271.9929,0.8335766,-1.4233643,3.0E-5,89.1,102924.82,299.0,0.0
2018-02-15T00:00:00Z,38.0,58.0,272.80487,272.55063,0.060068358,-0.14755127,1.7E-5,86.05233,102993.91,296.0,0.0
2018-02-15T03:00:00Z,38.0,58.0,270.37643,272.04776,-0.5472119,1.1618066,0.0,85.622856,103133.24,252.0,0.0
2018-02-15T06:00:00Z,38.0,58.0,278.57642,275.38446,-2.0241551,0.5731665,0.0,76.520744,103210.13,245.0,110.0
2018-02-15T09:00:00Z,38.0,58.0,284.88483,277.7623,-2.9421654,-0.13186279,0.0,71.806885,103082.98,244.0,620.0
2018-02-15T12:00:00Z,38.0,58.0,283.16708,278.84738,-3.9138744,-0.24632324,NaN,55.86371,102922.01,NaN,NaN
2018-02-15T15:00:00Z,38.0,58.0,276.73715,277.35025,-2.1719873,0.87064207,0.0,61.20697,103017.5,245.0,70.0
2018-02-15T18:00:00Z,38.0,58.0,275.21625,276.50876,-1.2298412,0.80367917,0.0,61.8,103018.766,242.0,33.0
2018-02-15T21:00:00Z,38.0,58.0,273.90488,275.72946,-0.76885986,1.0614111,0.0,61.9,103041.586,238.0,0.0
2018-02-16T00:00:00Z,38.0,58.0,286.0047,284.00912,-4.8309665,-0.88192135,NaN,46.779263,101349.164,NaN,NaN
2018-02-16T03:00:00Z,38.0,58.0,280.73508,282.1986,-2.9880688,0.5476245,1.0E-6,52.66717,101315.0,289.0,60.0
2018-02-16T06:00:00Z,38.0,58.0,280.92194,282.57965,-2.5755615,0.70049804,1.0E-6,54.7,101115.1,301.0,30.0
2018-02-16T09:00:00Z,38.0,58.0,280.92194,282.46155,-1.2100171,0.81803954,1.0E-5,58.3,100932.414,324.0,0.0
2018-02-16T12:00:00Z,38.0,58.0,280.70236,281.47253,-0.0983374,0.3990283,8.0E-5,70.694214,100869.125,331.0,0.0
2018-02-16T15:00:00Z,38.0,58.0,278.18613,279.78082,0.30716795,0.21646483,1.0E-5,70.500084,101025.41,311.73584,0.0
2018-02-16T18:00:00Z,38.0,58.0,290.1673,283.3668,0.5592139,-1.7208399,0.0,56.848988,101228.664,295.4187,117.0
2018-02-16T21:00:00Z,38.0,58.0,296.46567,283.91312,-0.20990235,-2.7661083,0.0,55.70344,101206.875,286.4298,610.0
2018-02-17T00:00:00Z,38.0,58.0,286.37555,282.06036,-0.6092871,-2.8771727,0.0,62.456623,101321.79,298.0738,510.0
2018-02-17T03:00:00Z,38.0,58.0,281.96613,280.4282,-0.8886352,-2.3885987,2.0E-5,74.13019,101566.94,319.67462,20.0
2018-02-17T06:00:00Z,38.0,58.0,280.74454,279.51895,0.006643066,-1.0107007,1.0E-5,76.33535,101574.984,312.35193,10.0
2018-02-17T09:00:00Z,38.0,58.0,278.25644,278.3418,0.4535327,-0.75579834,0.0,79.8,101606.875,288.0,0.0
2018-02-17T12:00:00Z,38.0,58.0,277.49744,277.61688,-0.058486328,0.10289795,0.0,83.6,101648.29,284.2616,0.0
2018-02-17T15:00:00Z,38.0,58.0,275.97604,276.86133,0.37178466,0.7212768,0.0,80.4,101835.54,276.24677,0.0
2018-02-17T18:00:00Z,38.0,58.0,287.92514,279.52106,-1.4827588,-0.067055665,0.0,64.54269,101995.32,270.0,116.0
2018-02-17T21:00:00Z,38.0,58.0,296.09113,281.69177,-0.023952637,-0.43065673,0.0,52.686237,101929.14,282.0,560.0
2018-02-18T00:00:00Z,38.0,58.0,289.2313,281.6861,-1.1595874,-0.8754175,1.0E-6,53.337044,101901.12,287.0,510.0
2018-02-18T03:00:00Z,38.0,58.0,280.51675,279.77353,-2.401201,0.24708252,0.0,68.22736,102070.89,282.0,60.0
2018-02-18T06:00:00Z,38.0,58.0,278.25653,278.55225,-1.2635766,0.6788623,1.0E-6,75.695885,102169.414,270.0,27.0
2018-02-18T09:00:00Z,38.0,58.0,276.40543,277.21802,-0.0712439,0.75535154,0.0,77.71118,102169.53,251.0,0.0
2018-02-18T12:00:00Z,38.0,58.0,274.97906,276.14706,-0.15739746,0.7144043,0.0,78.5028,102114.88,248.19324,0.0
2018-02-18T15:00:00Z,38.0,58.0,274.12228,275.92178,-1.1032044,1.0851611,0.0,77.200005,102161.77,244.0,0.0
2018-02-18T18:00:00Z,38.0,58.0,288.37915,281.33676,-2.6256726,0.11913574,0.0,52.020275,102133.65,246.0,127.0
2018-02-18T21:00:00Z,38.0,58.0,296.25122,284.52,-3.0733104,-1.030354,0.0,43.623226,101910.21,264.0,640.0
2018-02-19T00:00:00Z,38.0,58.0,290.32495,284.60437,-3.3868382,-1.3312157,0.0,48.100002,101713.445,270.0,580.0
2018-02-19T03:00:00Z,38.0,58.0,282.38303,282.44,-2.1063182,-0.1087915,0.0,60.794308,101851.35,289.0,60.0
2018-02-19T06:00:00Z,38.0,58.0,281.7294,282.13672,-1.5071142,0.049753416,0.0,60.741158,101861.87,299.0,32.0
2018-02-19T09:00:00Z,38.0,58.0,280.7294,281.3134,-0.7478613,0.082102045,0.0,61.347248,101743.06,312.0,0.0
2018-02-19T12:00:00Z,38.0,58.0,288.76248,281.97183,-1.0620264,-2.368098,NaN,56.888466,101425.79,NaN,NaN
2018-02-19T15:00:00Z,38.0,58.0,281.07947,279.97916,-1.4122266,-1.7733276,0.0,65.78362,101584.76,283.7414,70.0
2018-02-19T18:00:00Z,38.0,58.0,279.81476,279.39618,-1.0049121,-0.75562745,0.0,71.38244,101569.04,283.39087,35.0
2018-02-19T21:00:00Z,38.0,58.0,279.03955,278.78842,-0.39724854,-1.3652002,0.0,79.0,101565.39,293.30118,0.0
2018-02-20T00:00:00Z,38.0,58.0,279.01352,277.8038,-0.1185083,-1.8637524,6.0E-6,89.5,101635.71,301.92883,0.0
2018-02-20T03:00:00Z,38.0,58.0,278.3853,277.58,0.5206738,-1.549585,2.2E-5,83.6,101850.1,319.71173,0.0
2018-02-20T06:00:00Z,38.0,58.0,286.4752,278.98483,-0.775874,-0.6506836,1.2E-5,69.8276,101992.484,309.0,82.0
2018-02-20T09:00:00Z,38.0,58.0,295.6294,281.73572,-0.29320556,-1.245083,0.0,54.836666,101922.14,293.0,550.0
2018-02-20T12:00:00Z,38.0,58.0,287.2588,281.1604,-2.4736962,-1.0923511,NaN,58.588326,101946.664,NaN,NaN
2018-02-20T15:00:00Z,38.0,58.0,280.14615,279.52844,-2.4660523,-0.37603027,1.0E-6,68.713005,102043.625,290.0,50.0
2018-02-20T18:00:00Z,38.0,58.0,278.12387,278.64645,-1.0626367,0.9004687,0.0,73.29864,102078.35,273.0,26.0
2018-02-20T21:00:00Z,38.0,58.0,276.27972,277.28903,-0.1147583,0.488916,0.0,77.33514,102082.6,251.0,0.0
2018-02-21T00:00:00Z,38.0,58.0,274.74432,276.16367,0.13959228,0.31406492,0.0,79.8821,102085.65,249.0,0.0
2018-02-21T03:00:00Z,38.0,58.0,273.75668,275.67554,-0.7613366,0.85876465,0.0,79.200005,102141.586,244.0,0.0
